-2535.843541	1929.025309	6372.004267
-612.315178	2239.906369	6043.976224
-2416.509546	1959.849593	6163.041055
-2436.891208	2074.168673	6029.997053
-2547.663758	2541.908466	6345.984395
-2565.325471	2597.014101	6439.955089
-2466.495094	2507.96297	6246.029693
-2492.578438	2494.814224	6181.024733
-2490.658442	1812.916527	6225.956556
-2420.7644	1881.919518	6166.963367
-2606.884911	2432.999495	6161.003069
-2576.66357	2633.080572	6586.035825
-2890.794515	2628.223745	6914.003632
-2984.294448	2961.805628	6397.01371
-1310.821395	2972.119502	6619.971146
-2454.862024	1507.17236	6511.950121
-2465.441591	1508.019184	6499.045944
-3724.704335	2403.024494	6549.96084
-2441.778741	3221.854818	6669.017578
-2129.325138	2669.826272	6599.985004
-2520.52123	1500.855186	6593.026164
-3662.842023	2064.199168	6722.015491
-3604.945426	1917.992785	6561.994034
-3680.993063	2353.883508	6578.004543
-3323.834735	2288.84126	6290.023741
-3366.802299	3253.128183	6802.98176
-2181.439175	2671.835478	6312.966544
-2387.51156	2113.138399	6081.002872
-3569.705297	1862.078507	6598.030432
-3801.831677	1996.879474	6642.955796
-3513.74047	2227.972259	6445.043895
-3381.982195	2265.756429	6824.001608
